
@GSInfoServices;2019-11-29 17:45;1;0;"Petrobras sets ambitious 2020-24 production growth targets in bid to trim gargantuan debt pile FULL STORY: http://bit.ly/2qWMQLK @petrobras #Petrobras #Brazil #oilandgas #presalt $PBR $PETR4 ";;@petrobras;#Petrobras #Brazil #oilandgas #presalt;"1200470778275409920";https://twitter.com/GSInfoServices/status/1200470778275409920
@G_Slattery;2019-11-29 11:54;8;11;"Major scoop on one of Latin America's largest deals this year: @tbautzer and @carolinamandl have the names and details of the firms still in the running for Petrobras' multi-billion-dollar refineries #PETR4 $PBR";;@tbautzer @carolinamandl;#PETR4;"1200382598146646016";https://twitter.com/G_Slattery/status/1200382598146646016
@hbredda;2019-11-28 18:04;11;144;"2. Final de 2015, bolsa 39 mil ptos, era 'óbvio' q o Brasil viraria Venezuela. Petr4 estava 'obviamente' quebrada nos 4 reais. Rumo nos 3 reais ia quebrar, 'óbvio'. É obvio q a máquina partidária e o sistema iriam desidratar o Bolsonaro. Hoje vejo q é 'óbvio' comprar dólar...";;;;"1200113297313456129";https://twitter.com/hbredda/status/1200113297313456129
@threader_app;2019-11-26 22:02;0;0;"Hey Marcelo, what's up? The thread is compiled, don't hesitate to share it. Have a good read: https://threader.app/thread/1199440468695756802 #MDIA3 #UGPA3 #PETR4 #LREN3 #ITUB4";;;#MDIA3 #UGPA3 #PETR4 #LREN3 #ITUB4;"1199448406382522368";https://twitter.com/threader_app/status/1199448406382522368
@topBovespa;2019-11-25 18:46;0;0;"Ex-Petrobras (#PETR4) Trader ‘Phil Collins’ Says Vitol Bribed Him ";;;#PETR4;"1199036632520908801";https://twitter.com/topBovespa/status/1199036632520908801
@natocristi;2019-11-25 11:33;0;0;"Petrobras employees (PETR3; PETR4) are forbidden to strike by the Brazilian Superior Labor Court (TST) https://roschel.blogspot.com/2019/11/petrobras-employees-petr3-petr4-are.html?spref=tw";;;;"1198927779816980480";https://twitter.com/natocristi/status/1198927779816980480
@papaoption;2019-11-21 22:43;0;0;"It’s going to be litty as a fucking titty #petr4 $pbr";;;#petr4;"1197646693099024388";https://twitter.com/papaoption/status/1197646693099024388
@claalster;2019-11-21 14:56;0;0;"Go $pbr it's about time petr4 reach back 29.89. ";;;;"1197529137545695238";https://twitter.com/claalster/status/1197529137545695238
@hbredda;2019-11-20 16:29;23;332;"9. Os exemplos estão aos montes em nossa cara. Só não vê quem não quer. Pra onde a bolsa vai? Pra onde for os lucros das empresas. (linha laranja, preço por ação; linha branca, lucro líquido dos ultimos 12 meses). gráf1: #MDIA3 gráf2: #UGPA3 gráf3: S&amp;P 500 gráf4: #PETR4 ";;;#MDIA3 #UGPA3 #PETR4;"1197190250625413121";https://twitter.com/hbredda/status/1197190250625413121
@mymarx;2019-11-18 15:09;0;0;"PETR4: good to place a sell order when it is at 29.48";;;;"1196445231199195138";https://twitter.com/mymarx/status/1196445231199195138
