
@CFAMBAibk;2019-01-11 16:00;0;0;"..21UkTime #pcar4] USQ4EARNINGS••StartsMonday &gt;#AGM r1 $80B $MktCap: IR $Gm $ifx.de &gt;#Sellside ii / #Conferences r0 $30B: #baader swiss, #oddo #bhf &gt;#IPO 0 (1st HiYldBond issuance in 6wks";;;#pcar4 #AGM #Sellside #Conferences #baader #oddo #bhf #IPO;"1083755660511232005";https://twitter.com/CFAMBAibk/status/1083755660511232005
@FilipeVillegas;2019-11-29 11:15;1;14;"#PCAR4 – GPA aprovou migração da cia para segmento Novo Mercado, mais elevado em nível de governança da B3, e conversão das ações preferenciais em ordinárias, na razão de uma para uma. Acionistas vão se reunir no dia 30 de dezembro para deliberar sobre o tema. Notícia positiva ";;;#PCAR4;"1200372654303260672";https://twitter.com/FilipeVillegas/status/1200372654303260672
@rafabevilacqua2;2019-11-28 12:58;2;20;"#Mercados hoje: PETR4 – Capex de US$90bi PCAR4/ RADL3 – Cria Joint Venture ITUB4/BBAS3/BBDC4 – CMN limita taxa de juros do cheque especial IGP-M +0,3% PIB +0,4% 3T Base monetária +5,6% Confiança ↑101,3 Pyongyang dispara míssil Petróleo -0,3% Minério +0,7%";;;#Mercados;"1200036150947336192";https://twitter.com/rafabevilacqua2/status/1200036150947336192
@FilipeVillegas;2019-11-28 10:03;2;15;" #PCAR4 #RADL3 #ITUB4 - GPA e RD criaram a Stix Fidelidade, que vai oferecer aos consumidores o acúmulo e resgate de pontos no varejo. Iniciativa mira um mercado ainda não explorado, batizado de "microrresgate". Stix foi inspirado nos programas FlyBus a PayBack. Positivo ";;;#PCAR4 #RADL3 #ITUB4;"1199992184717619201";https://twitter.com/FilipeVillegas/status/1199992184717619201
@BrazilJournal;2019-11-27 22:37;3;21;"PARCEIROS FIÉIS. Stix, a empresa de fidelidade do GPA e da Raia Drogasil https://bit.ly/2XQqOGD #RADL3 #PCAR4 ";;;#RADL3 #PCAR4;"1199819681202425858";https://twitter.com/BrazilJournal/status/1199819681202425858
@FilipeVillegas;2019-11-27 21:35;2;16;" #PCAR4 #RADL3 - GPA E RD CRIAM EMPRESA STIX FIDELIDADE, PARA ACÚMULO E RESGATE DE PONTOS. CIAS MIRAM EM 'MICRORRESGATE', ISTO É, TROCA RÁPIDA DE PONTOS, A PARTIR DE VALORES BAIXOS (BROADCAST)";;;#PCAR4 #RADL3;"1199804004009730049";https://twitter.com/FilipeVillegas/status/1199804004009730049
@rafabevilacqua2;2019-11-25 11:42;3;33;" #Mercados hoje: CVCB3 – Recompra de 7,2mi de ações VIVA3 – Louis Vuitton compra Tiffany por US$16,2bi PETR4 – TST vai impedir greve PCAR4 – Éxito Custará R$9,5bi Focus – PIB ↑0,99% 2019 M Bloomberg candidato x Aceno em acordo Petróleo -0,1% Minério +3,3%";;;#Mercados;"1198930057227644928";https://twitter.com/rafabevilacqua2/status/1198930057227644928
@_rschweitzer;2019-11-06 20:57;1;25;"Já se vão semanas assim. $PCAR4 ";;;;"1192184150821916677";https://twitter.com/_rschweitzer/status/1192184150821916677
@MansurPmiranda;2019-11-01 02:40;0;1;"Pcar4";;;;"1190096192249708544";https://twitter.com/MansurPmiranda/status/1190096192249708544
@FilipeVillegas;2019-10-30 22:02;3;24;" #PCAR4 - Ebitda ajustado do GPA no 3T supera maior estimativa (Bloomberg) Ebitda ajust R$995 mi vs R$802,3 mi (exp) Margem Ebitda ajust +7,4% Lucro líquido R$216 mi Receita líquida R$13,52 bi vs R$13,55 bi (exp) Lucro a Controladores R$166,0 mi (+42,8%)";;;#PCAR4;"1189663930202906625";https://twitter.com/FilipeVillegas/status/1189663930202906625
@InvestingBrasil;2019-10-30 21:28;3;14;"Pão de Açúcar mostra avanço nos resultados, mas fica abaixo do consenso no 3º tri Lucro R$166 mi (+30%) Ebitda ajust R$960 mi (+11%) Receita líq R$13,5 bi (+10,3%) #PCAR4 $CBD";;;#PCAR4;"1189655306726494210";https://twitter.com/InvestingBrasil/status/1189655306726494210
@InvestingBrasil;2019-10-29 23:08;2;14;"CALENDÁRIO DE BALANÇOS Amanhã, dia começa com resultados de Gerdau e Santander. Veja o calendário completo em https://br.investing.com/earnings-calendar/ #ARZZ3 #BTOW3 #BRPR3 #CESP6 #GGBR3 #GGBR4 #LOGG3 #LAME3 #LAME4 #GOAU3 #GOAU4 #ODPV3 #PCAR4 #SANB11 $BTOOY $CESDY $CSQSY $GGB $CBD";;;#ARZZ3 #BTOW3 #BRPR3 #CESP6 #GGBR3 #GGBR4 #LOGG3 #LAME3 #LAME4 #GOAU3 #GOAU4 #ODPV3 #PCAR4 #SANB11;"1189318152313823240";https://twitter.com/InvestingBrasil/status/1189318152313823240
@FilipeVillegas;2019-10-10 14:15;4;11;" #ICON - Sobre Vendas no Varejo (PMC) - Agosto. Na comparação com o pico histórico de volume de vendas de cada grupo do varejo, famílias têm dedicando seu orçamento às compras de primeira necessidade (artigos farmacêuticos e mercado) #RADL3 #HYPE3 #PCAR4 #CRFB3";;;#ICON #RADL3 #HYPE3 #PCAR4 #CRFB3;"1182298610874101760";https://twitter.com/FilipeVillegas/status/1182298610874101760
@rafabevilacqua2;2019-08-20 16:22;3;20;"#Mercados hoje: BTOW3 – Aumento de capital em R$2,5 bi PETR4 – Recebeu 3 ofertas pela Liquigás PCAR4 – Elevação do preço da oferta Renúncia do primeiro ministro Inflação – PPI cai para 1,1% em julho Dólar em queda -0,8% Minério de ferro -2,2% Petróleo + 0,4%";;;#Mercados;"1163848856972513281";https://twitter.com/rafabevilacqua2/status/1163848856972513281
@Monkey_Stocks;2019-08-08 20:53;1;7;"Na próxima vez que a cremosa vier com fome pedindo lanches, biscoitos ou afins, não tenha dúvidas, compre um lote de alguma dessas empresas de presente: BKBR3, MEAL3, CAML3, MDIA3, ABEV3, PCAR3, PCAR4, CRFB3, e por aí vai. Opção é o que não falta. #lanches #cremosa #burgerking";;;#lanches #cremosa #burgerking;"1159568268941832194";https://twitter.com/Monkey_Stocks/status/1159568268941832194
@BrazilJournal;2019-08-06 22:52;1;21;"CONVENIÊNCIA. Oxxo e Raízen se aliam para explorar varejo de proximidade https://bit.ly/2T8Jhvu #CSAN3 #LAME4 #PCAR4 #CRFB3";;;#CSAN3 #LAME4 #PCAR4 #CRFB3;"1158873615296843777";https://twitter.com/BrazilJournal/status/1158873615296843777
@contratrend;2019-07-30 22:20;3;10;"Resumo do dia:: #IBOV -0,53% #INDFUT -0,71% #DOLFUT +0,22% Volume Dólar: 288,2k (R$54,60 bi) Índice: 112,2K (R$11,60 bi) Vwap's Dólar: 3.789,48 Índice: 103.334 Ibovespa (principais ações) Alta: #B3SA3 #PCAR4 #NATU3 Baixa: #ITUB4 #BBDC4 #ITSA4 Informações by @nelogica";;@nelogica;#IBOV #INDFUT #DOLFUT #B3SA3 #PCAR4 #NATU3 #ITUB4 #BBDC4 #ITSA4;"1156328629825134592";https://twitter.com/contratrend/status/1156328629825134592
@investe10;2019-06-14 13:05;1;8;"Hj as 10h30 terá o leilão na B3 das ações da VVAR3. O Grupo Pão de Açúcar (PCAR4) vai leiloar toda sua participação , de 36,27% do capital total da via varejo https://www.instagram.com/p/BysPMvth8F-/?igshid=1166alhpejhgf";;;;"1139519204422561792";https://twitter.com/investe10/status/1139519204422561792
@daltozo;2019-05-08 21:49;1;20;"Após a notícia de que o Grupo Casino prepara uma combinação de ativos na América Latina e a migração de GPA para o novo mercado, tanto PCAR4 quanto VVAR3 despencaram. O histórico ruim de governança corporativa pesou. ";;;;"1126242706013990912";https://twitter.com/daltozo/status/1126242706013990912
@amsterdam_bound;2019-05-08 20:15;0;5;"PCAR4: -7,9% VVAR3: -3,6% ";;;;"1126219037007130624";https://twitter.com/amsterdam_bound/status/1126219037007130624
