
@FilipeVillegas;2019-11-29 22:52;1;6;" Ranking posições ATUAL pregão ANTERIOR +Termadas #PETR4 1° #Top10 #ITUB4 2° #Top10 #OIBR3 3° 2° #VVAR3 4° 3° #TCSA3 5° 4° #BBDC4 6° 8° #SUZB3 7° #Top10 #GOAU4 8° 5° #USIM5 9° 10° #CIEL3 10° #Top10";;;#PETR4 #Top10 #ITUB4 #Top10 #OIBR3 #VVAR3 #TCSA3 #BBDC4 #SUZB3 #Top10 #GOAU4 #USIM5 #CIEL3 #Top10;"1200548043948470273";https://twitter.com/FilipeVillegas/status/1200548043948470273
@MoverTC;2019-11-29 18:19;0;2;"$IBOV: IBOVESPA DESACELERA QUEDA PARA 0,21%, A 108.064 PTS APÓS FECHAMENTO DE BOLSAS NOS EUA; BRADESCO PN LIDERA GANHOS DO ÍNDICE | #mercados | $BBDC4 |";;;#mercados;"1200479347016192000";https://twitter.com/MoverTC/status/1200479347016192000
@MoverTC;2019-11-28 18:42;0;7;"$IFNC: BANCOS ENSAIAM VIRADA; QUEDA DESACELERA COM ESTRANGEIROS SAINDO DA PONTA VENDEDORA | #mercados | $BBDC4 | $ITUB4 | $SANB11 |";;;#mercados;"1200122782811611137";https://twitter.com/MoverTC/status/1200122782811611137
@InvestingBrasil;2019-11-28 15:22;3;11;"CHEQUE ESPECIAL Itaú, Bradesco, Santander e Banco do Brasil perderão menos do que se diz- https://invst.ly/ou7q1 #ITUB4 #BBDC4 #BBAS3 #SANB11";;;#ITUB4 #BBDC4 #BBAS3 #SANB11;"1200072558508310530";https://twitter.com/InvestingBrasil/status/1200072558508310530
@mymarx;2019-11-28 15:09;0;0;"BBDC4: good to place a buy order when it is at 33.04 and stop gain at 37.01";;;;"1200069120114536448";https://twitter.com/mymarx/status/1200069120114536448
@paulalaier;2019-11-28 12:08;0;12;"Do matinal da equipe de sales do @CreditSuisse sobre CMN/cheque especial -&gt; impacto final deve ser bem mais limitado do que o headline pode sugerir... #bancos #juro #cmn #ITUB4 #BBDC4 #BBAS3 #SANB11";;@CreditSuisse;#bancos #juro #cmn #ITUB4 #BBDC4 #BBAS3 #SANB11;"1200023702919884800";https://twitter.com/paulalaier/status/1200023702919884800
@fmaranho;2019-11-27 23:12;0;0;"Bbas3 bbdc4 itub4";;;;"1199828304888549376";https://twitter.com/fmaranho/status/1199828304888549376
@Pernelle3;2019-11-25 21:45;0;17;"Maior mico do segundo semestre é Bradesco, BBDC4";;;;"1199081776876081153";https://twitter.com/Pernelle3/status/1199081776876081153
@br_tradingview;2019-11-25 00:10;1;5;"#BBDC4 - Provável alta para BBDC4? - TradingView - ";;;#BBDC4;"1198755680942845952";https://twitter.com/br_tradingview/status/1198755680942845952
@isabelablima;2019-11-23 12:05;1;38;"TOP 10 Ações para 2020, segundo o Itau BBA: Ações “tipo títulos” #RAIL3 #CPFE3 #MULT3 Aumento do ciclo de crédito #CYRE3 #LREN3 #BBDC4 #BBAS3 Teses particulares #HAPV3 #ABEV3 #JBSS3 O que acham?";;;#RAIL3 #CPFE3 #MULT3 #CYRE3 #LREN3 #BBDC4 #BBAS3 #HAPV3 #ABEV3 #JBSS3;"1198210923678388225";https://twitter.com/isabelablima/status/1198210923678388225
@WallFigueiredo;2019-11-18 21:29;1;9;"Rastreamento de #Ações: Grafico diario (17:00h). P/ análise. Deixe sua "curtida": IFR2 &lt; 1 BBDC4 CMIG3 CVCB3 DI1F20 MRVE3 IFR2&gt;98 AALR3 BCRI11 ISPFUT ODPV3 RNGO11 WDOZ19 IFR14&lt;25 BKBR3 CVCB3 DI1F20 IFR14&gt;75 ENEV3 FIIP11B HGLG11 IFIX RNGO11 TBOF11 WEGE3 XPCM11";;;#A;"1196541070596886528";https://twitter.com/WallFigueiredo/status/1196541070596886528
@da_direita;2019-11-18 19:53;0;4;"Petrobras é a empresa mais lucrativa do trimestre; veja os 20 maiores lucros. $PETR4 $VALE3 $BBDC4 $ITUB4 $BBAS3 $SANB11 $BBSE3 $ABEV3 $LIGT3 $BRDT3 $SBSP3 WHRL4 $BPAC11 $VIVT4 $CSAN3 $EGIE3 $B3SA3 $CPFE3 $ELET3 $NEOE3 https://moneytimes.com.br/petrobras-e-a-empresa-mais-lucrativa-do-trimestre-veja-os-20-maiores-lucros/";;;;"1196516884373524482";https://twitter.com/da_direita/status/1196516884373524482
@tradersclubbr;2019-11-13 20:37;3;6;"$BBDC4: Grande desafio para o Bradesco é o novo cenário de competição, diz CEO (Valor) ";;;;"1194715993345548288";https://twitter.com/tradersclubbr/status/1194715993345548288
